acc_train_epoch,acc_train_step,acc_val,epoch,loss_train_epoch,loss_train_step,loss_val,step,val_ge_mean
0.885824978351593,,,32,0.38189539313316345,,,2606,
,0.888671875,,33,,0.37761402130126953,,2649,
,,0.641700029373169,33,,,1.1853748559951782,2685,0.0
0.8986250162124634,,,33,0.355932354927063,,,2685,
,0.91015625,,34,,0.3238905370235443,,2699,
,0.884765625,,34,,0.38118505477905273,,2749,
,,0.6360999941825867,34,,,1.1974180936813354,2764,0.0
0.904449999332428,,,34,0.34114447236061096,,,2764,
,0.90625,,35,,0.3264903724193573,,2799,
,,0.6365000009536743,35,,,1.2215338945388794,2843,0.0
0.9109749794006348,,,35,0.3229464292526245,,,2843,
,0.900390625,,36,,0.3372630178928375,,2849,
,0.908203125,,36,,0.3166774809360504,,2899,
,,0.6247000098228455,36,,,1.2749193906784058,2922,0.0
0.917074978351593,,,36,0.3070458173751831,,,2922,
,0.935546875,,37,,0.274537593126297,,2949,
,0.908203125,,37,,0.3316187560558319,,2999,
,,0.6312000155448914,37,,,1.2589659690856934,3001,0.0
0.9227499961853027,,,37,0.2936510741710663,,,3001,
,0.93359375,,38,,0.24949924647808075,,3049,
,,0.6312999725341797,38,,,1.2990357875823975,3080,0.0
0.9312750101089478,,,38,0.2718982696533203,,,3080,
,0.9375,,39,,0.2610738277435303,,3099,
,0.9375,,39,,0.25085511803627014,,3149,
,,0.6287999749183655,39,,,1.308265209197998,3159,0.0
0.9333999752998352,,,39,0.2638523280620575,,,3159,
,0.94921875,,40,,0.22610744833946228,,3199,
,,0.6237999796867371,40,,,1.3358914852142334,3238,0.0
0.9417750239372253,,,40,0.24381671845912933,,,3238,
,0.97265625,,41,,0.18326279520988464,,3249,
,0.9375,,41,,0.2267039269208908,,3299,
,,0.6219000220298767,41,,,1.3583412170410156,3317,0.0
0.9487000107765198,,,41,0.22795675694942474,,,3317,
,0.96484375,,42,,0.18873146176338196,,3349,
,,0.6165000200271606,42,,,1.4151413440704346,3396,0.0
0.9541500210762024,,,42,0.21354740858078003,,,3396,
,0.95703125,,43,,0.20014429092407227,,3399,
,0.94921875,,43,,0.22731706500053406,,3449,
,,0.6216999888420105,43,,,1.4063336849212646,3475,0.0
0.9575750231742859,,,43,0.201189786195755,,,3475,
,0.96875,,44,,0.18181121349334717,,3499,
,0.95703125,,44,,0.20747865736484528,,3549,
,,0.6159999966621399,44,,,1.4380285739898682,3554,0.0
0.9632250070571899,,,44,0.1869349628686905,,,3554,
,0.96484375,,45,,0.18695902824401855,,3599,
,,0.6169000267982483,45,,,1.4697492122650146,3633,0.0
0.9689499735832214,,,45,0.17336831986904144,,,3633,
,0.98046875,,46,,0.15480968356132507,,3649,
,0.9765625,,46,,0.14821591973304749,,3699,
,,0.6110000014305115,46,,,1.5068638324737549,3712,0.0
0.9722499847412109,,,46,0.16176509857177734,,,3712,
,0.96484375,,47,,0.1868809461593628,,3749,
,,0.614300012588501,47,,,1.5190032720565796,3791,0.0
0.975475013256073,,,47,0.15203508734703064,,,3791,
,0.994140625,,48,,0.11136166751384735,,3799,
,0.974609375,,48,,0.14411935210227966,,3849,
,,0.6150000095367432,48,,,1.5356520414352417,3870,0.0
0.9805750250816345,,,48,0.13750427961349487,,,3870,
,0.990234375,,49,,0.12773935496807098,,3899,
,0.96875,,49,,0.11952003836631775,,3949,
,,0.6083999872207642,49,,,1.5804680585861206,3949,0.0
0.9810500144958496,,,49,0.13254854083061218,,,3949,
,0.98046875,,50,,0.1356789767742157,,3999,
,,0.6136999726295471,50,,,1.5782593488693237,4028,0.0
0.9838749766349792,,,50,0.12309189140796661,,,4028,
,0.990234375,,51,,0.11387353390455246,,4049,
,0.98828125,,51,,0.12630939483642578,,4099,
,,0.603600025177002,51,,,1.6277014017105103,4107,0.0
0.9873250126838684,,,51,0.11080961674451828,,,4107,
,0.99609375,,52,,0.09291984885931015,,4149,
,,0.6044999957084656,52,,,1.6561343669891357,4186,0.0
0.9893249869346619,,,52,0.10377651453018188,,,4186,
,0.9921875,,53,,0.09357792139053345,,4199,
,0.98046875,,53,,0.09122800081968307,,4249,
,,0.6093000173568726,53,,,1.674372673034668,4265,0.0
0.9927999973297119,,,53,0.09081222862005234,,,4265,
,0.98828125,,54,,0.08904307335615158,,4299,
,,0.6062999963760376,54,,,1.7067760229110718,4344,0.0
0.9933000206947327,,,54,0.0868970975279808,,,4344,
,0.99609375,,55,,0.07918392866849899,,4349,
,0.994140625,,55,,0.08947035670280457,,4399,
,,0.6071000099182129,55,,,1.7358230352401733,4423,0.0
0.9958000183105469,,,55,0.07655640691518784,,,4423,
,0.994140625,,56,,0.07899627834558487,,4449,
,0.998046875,,56,,0.07737997174263,,4499,
,,0.6055999994277954,56,,,1.7547956705093384,4502,0.0
0.9954249858856201,,,56,0.0745357945561409,,,4502,
,0.994140625,,57,,0.07319130003452301,,4549,
,,0.6003000140190125,57,,,1.7993959188461304,4581,0.0
0.996874988079071,,,57,0.06775789707899094,,,4581,
,0.998046875,,58,,0.05226987972855568,,4599,
,0.998046875,,58,,0.07072018831968307,,4649,
,,0.6051999926567078,58,,,1.8023366928100586,4660,0.0
0.9975749850273132,,,58,0.061677586287260056,,,4660,
,1.0,,59,,0.05057894438505173,,4699,
,,0.6000999808311462,59,,,1.8389787673950195,4739,0.0
0.9982500076293945,,,59,0.05611036345362663,,,4739,
,0.998046875,,60,,0.05471310764551163,,4749,
,1.0,,60,,0.0480048805475235,,4799,
,,0.5992000102996826,60,,,1.878994345664978,4818,0.0
0.9978749752044678,,,60,0.055414509028196335,,,4818,
,0.99609375,,61,,0.06186194345355034,,4849,
,,0.5979999899864197,61,,,1.8983252048492432,4897,0.0
0.9958999752998352,,,61,0.06010277196764946,,,4897,
,0.994140625,,62,,0.06192998215556145,,4899,
,1.0,,62,,0.052572838962078094,,4949,
,,0.6007000207901001,62,,,1.8966128826141357,4976,0.0
0.9972749948501587,,,62,0.054043248295784,,,4976,
,1.0,,63,,0.03588206693530083,,4999,
,1.0,,63,,0.04347115755081177,,5049,
,,0.6001999974250793,63,,,1.920214056968689,5055,0.0
0.9993749856948853,,,63,0.041457273066043854,,,5055,
,0.998046875,,64,,0.038358304649591446,,5099,
,,0.5985999703407288,64,,,1.9448730945587158,5134,0.0
0.9993500113487244,,,64,0.03892301768064499,,,5134,
,1.0,,65,,0.03456100448966026,,5149,
,1.0,,65,,0.03672245517373085,,5199,
,,0.5960999727249146,65,,,1.9750466346740723,5213,0.0
0.999750018119812,,,65,0.03441699966788292,,,5213,
,1.0,,66,,0.03138207271695137,,5249,
,,0.5976999998092651,66,,,1.9860374927520752,5292,0.0
0.9999750256538391,,,66,0.02997415140271187,,,5292,
,1.0,,67,,0.026211468502879143,,5299,
,1.0,,67,,0.02566680684685707,,5349,
,,0.5950999855995178,67,,,2.0221190452575684,5371,0.0
0.999875009059906,,,67,0.029019318521022797,,,5371,
,1.0,,68,,0.026130877435207367,,5399,
,1.0,,68,,0.028553258627653122,,5449,
,,0.5995000004768372,68,,,2.023674249649048,5450,0.0
0.9999499917030334,,,68,0.026599038392305374,,,5450,
,1.0,,69,,0.02615252509713173,,5499,
,,0.5972999930381775,69,,,2.0487852096557617,5529,0.0
1.0,,,69,0.02387164533138275,,,5529,
,1.0,,70,,0.02289946936070919,,5549,
,1.0,,70,,0.02321694977581501,,5599,
,,0.5957000255584717,70,,,2.0773510932922363,5608,0.0
0.9999499917030334,,,70,0.022442933171987534,,,5608,
,1.0,,71,,0.020479459315538406,,5649,
,,0.5958999991416931,71,,,2.0967912673950195,5687,0.0
0.9999499917030334,,,71,0.020932234823703766,,,5687,
,1.0,,72,,0.017604885622859,,5699,
,1.0,,72,,0.018618062138557434,,5749,
,,0.5961999893188477,72,,,2.116025686264038,5766,0.0
1.0,,,72,0.018702832981944084,,,5766,
,1.0,,73,,0.016915861517190933,,5799,
,,0.59579998254776,73,,,2.134810447692871,5845,0.0
0.9999750256538391,,,73,0.01823577657341957,,,5845,
,1.0,,74,,0.015894299373030663,,5849,
,1.0,,74,,0.01640392653644085,,5899,
,,0.5949000120162964,74,,,2.1639325618743896,5924,0.0
0.9999750256538391,,,74,0.017399441450834274,,,5924,
,1.0,,75,,0.0157339945435524,,5949,
,1.0,,75,,0.015761297196149826,,5999,
,,0.5946000218391418,75,,,2.1826534271240234,6003,0.0
0.9999750256538391,,,75,0.015966465696692467,,,6003,
,1.0,,76,,0.015297566540539265,,6049,
,,0.5946999788284302,76,,,2.211343765258789,6082,0.0
0.9999499917030334,,,76,0.016314834356307983,,,6082,
,1.0,,77,,0.019404200837016106,,6099,
,1.0,,77,,0.018683459609746933,,6149,
,,0.5949000120162964,77,,,2.223914623260498,6161,0.0
0.9997000098228455,,,77,0.0173483956605196,,,6161,
,1.0,,78,,0.012394764460623264,,6199,
,,0.5899999737739563,78,,,2.266042947769165,6240,0.0
0.9998999834060669,,,78,0.014948397874832153,,,6240,
,1.0,,79,,0.012992717325687408,,6249,
,1.0,,79,,0.01206079963594675,,6299,
,,0.5929999947547913,79,,,2.2577028274536133,6319,0.0
1.0,,,79,0.01264698151499033,,,6319,
,1.0,,80,,0.011166767217218876,,6349,
,,0.5956000089645386,80,,,2.2748382091522217,6398,0.0
1.0,,,80,0.011449908837676048,,,6398,
,1.0,,81,,0.010227843187749386,,6399,
,1.0,,81,,0.010998719371855259,,6449,
,,0.5945000052452087,81,,,2.29681396484375,6477,0.0
1.0,,,81,0.01061443705111742,,,6477,
,1.0,,82,,0.00951408501714468,,6499,
,1.0,,82,,0.010042015463113785,,6549,
,,0.5942999720573425,82,,,2.32008957862854,6556,0.0
1.0,,,82,0.010022273287177086,,,6556,
,1.0,,83,,0.00999455712735653,,6599,
,,0.5934000015258789,83,,,2.335087299346924,6635,0.0
1.0,,,83,0.00959842000156641,,,6635,
,1.0,,84,,0.009697191417217255,,6649,
,1.0,,84,,0.009620456025004387,,6699,
,,0.5928000211715698,84,,,2.34799861907959,6714,0.0
1.0,,,84,0.00922415405511856,,,6714,
,1.0,,85,,0.00742458738386631,,6749,
,,0.5881999731063843,85,,,2.3817801475524902,6793,0.0
1.0,,,85,0.0084553686901927,,,6793,
,1.0,,86,,0.007764730602502823,,6799,
,1.0,,86,,0.007866823114454746,,6849,
,,0.5896000266075134,86,,,2.401776075363159,6872,0.0
1.0,,,86,0.008116145618259907,,,6872,
,1.0,,87,,0.006713534705340862,,6899,
,1.0,,87,,0.006902625784277916,,6949,
,,0.5924999713897705,87,,,2.408012866973877,6951,0.0
1.0,,,87,0.007527310401201248,,,6951,
,1.0,,88,,0.006514391396194696,,6999,
,,0.5902000069618225,88,,,2.4309303760528564,7030,0.0
1.0,,,88,0.007315157447010279,,,7030,
,1.0,,89,,0.006749095395207405,,7049,
,1.0,,89,,0.007189844269305468,,7099,
,,0.590499997138977,89,,,2.4532129764556885,7109,0.0
1.0,,,89,0.00665771309286356,,,7109,
,1.0,,90,,0.006185740232467651,,7149,
,,0.589900016784668,90,,,2.477684259414673,7188,0.0
1.0,,,90,0.006364217959344387,,,7188,
,1.0,,91,,0.005981279071420431,,7199,
,1.0,,91,,0.006514681503176689,,7249,
,,0.5925999879837036,91,,,2.481232166290283,7267,0.0
1.0,,,91,0.005987911950796843,,,7267,
,1.0,,92,,0.0050119697116315365,,7299,
,,0.5914000272750854,92,,,2.5045454502105713,7346,0.0
1.0,,,92,0.005709763150662184,,,7346,
,1.0,,93,,0.005492255557328463,,7349,
,1.0,,93,,0.0061492761597037315,,7399,
,,0.5906000137329102,93,,,2.5166585445404053,7425,0.0
1.0,,,93,0.0053862594068050385,,,7425,
,1.0,,94,,0.005398200359195471,,7449,
,1.0,,94,,0.005020200740545988,,7499,
,,0.5885000228881836,94,,,2.5360605716705322,7504,0.0
1.0,,,94,0.005246407818049192,,,7504,
,1.0,,95,,0.0052333856001496315,,7549,
,,0.5895000100135803,95,,,2.557828903198242,7583,0.0
1.0,,,95,0.0048081097193062305,,,7583,
,1.0,,96,,0.004550563637167215,,7599,
,1.0,,96,,0.004367749206721783,,7649,
,,0.5882999897003174,96,,,2.577145576477051,7662,0.0
1.0,,,96,0.004578105639666319,,,7662,
,1.0,,97,,0.004434874281287193,,7699,
,,0.5881999731063843,97,,,2.591686487197876,7741,0.0
1.0,,,97,0.004410000517964363,,,7741,
,1.0,,98,,0.003940165042877197,,7749,
,1.0,,98,,0.003963907714933157,,7799,
,,0.5873000025749207,98,,,2.605398416519165,7820,0.0
1.0,,,98,0.004199041984975338,,,7820,
,1.0,,99,,0.003933054860681295,,7849,
,1.0,,99,,0.004964759107679129,,7899,
,,0.5881999731063843,99,,,2.6230461597442627,7899,0.0
1.0,,,99,0.003991676494479179,,,7899,
